DEPTH,DEPT,CALI,COND,DENS,GR,NPHI,RES,SONIC,One-way time,Input interval velocity,Output interval velocity,Drift,RC,AI,Resampled AI,Input interval velocity,Output interval velocity,Calibrated sonic log,Residual drift log
4460.5,4460.5,12.58590031,736.1392212,2.298000097,62.59379959,0.460900009,1.358399987,114.9000015,167.3337402,-999.25,2824293.75,0,-999.25,6096.0000000 2,6.61E+13,2824293.75,100000,3.047999859,-408.6845398
4461,4461,12.5078001,759.3649292,2.315799952,62.53129959,0.449699998,1.316900015,113.5,167.3387299,-999.25,2824293.75,0,-999.25,6218.9941406 2,6.61E+13,2824293.75,100000,3.047999859,-408.6942139
4461.5,4461.5,12.3593998,777.2460938,2.348200083,58.65629959,0.429899991,1.286599994,115.0999985,167.3437347,-999.25,2824293.75,0,-999.25,6218.3442383 2,6.62E+13,2824293.75,100000,3.047999859,-408.7038269
4462,4462,12.2968998,793.4174194,2.34980011,52.96870041,0.430400014,1.260400057,115.9000015,167.3487396,-999.25,2824293.75,0,-999.25,6179.6293945 2,6.62E+13,2824293.75,100000,3.047999859,-408.713501
4462.5,4462.5,12.2578001,795.8903809,2.325999975,45.96879959,0.397599995,1.256500006,115.8000031,167.3537293,-999.25,2824293.75,0,-999.25,6122.3212891 2,6.62E+13,2824293.75,100000,3.047999859,-408.7231445
4463,4463,12.1328001,779.9271851,2.287400007,42.78120041,0.378199995,1.282199979,116.0999985,167.3587341,-999.25,2824293.75,0,-999.25,6005.1635742 2,6.63E+13,2824293.75,100000,3.047999859,-408.7327576
4463.5,4463.5,12.1328001,762.5496216,2.211899996,36.75,0.305900008,1.311400056,114.5999985,167.363739,-999.25,2824293.75,0,-999.25,5882.9589844 2,6.63E+13,2824293.75,100000,3.047999859,-408.7424316
4464,4464,12.1328001,752.0839233,2.16260004,36.125,0.291799992,1.329599977,116.5999985,167.3687286,-999.25,2824293.75,0,-999.25,5653.1777344 2,6.63E+13,2824293.75,100000,3.047999859,-408.7520752
4464.5,4464.5,12.2421999,738.3021851,2.126399994,41.34379959,0.2667,1.354500055,124.199997,167.3737335,-999.25,2824293.75,0,-999.25,5218.4116211 2,6.63E+13,2824293.75,100000,3.047999859,-408.7617188
4465,4465,12.27340031,719.3184815,2.1401999,52.53129959,0.275599986,1.390200019,127.9000015,167.3787384,-999.25,2824293.75,0,-999.25,5100.3354492 2,6.64E+13,2824293.75,100000,3.047999859,-408.7713623
4465.5,4465.5,12.4453001,691.9187012,2.175800085,63.09370041,0.293599993,1.445299983,135.5,167.383728,-999.25,2824293.75,0,-999.25,4894.3461914 2,6.64E+13,2824293.75,100000,3.047999859,-408.7810364
4466,4466,12.97659969,653.9940186,2.214799881,64.375,0.363799989,1.529099941,139,167.3887329,-999.25,2824293.75,0,-999.25,4856.6259766 2,6.64E+13,2824293.75,100000,3.047999859,-408.7906494
4466.5,4466.5,12.8828001,621.3900147,2.230400085,64.8125,0.40959999,1.609300017,134.6000061,167.3937378,-999.25,2824293.75,0,-999.25,5050.7128906 2,6.64E+13,2824293.75,100000,3.047999859,-408.800293
4467,4467,13.125,610.3366699,2.233700037,64.375,0.420399994,1.638399959,129.8999939,167.3987274,-999.25,2824293.75,0,-999.25,5241.1997070 2,6.65E+13,2824293.75,100000,3.047999859,-408.809967
4467.5,4467.5,12.8828001,612.9522705,2.2421,70.3125,0.405000001,1.631399989,125.0999985,167.4037323,-999.25,2824293.75,0,-999.25,5462.7666016 2,6.65E+13,2824293.75,100000,3.047999859,-408.8195801
4468,4468,12.9375,624.3505249,2.23270011,70.6875,0.416399986,1.601699948,121.0999985,167.4087372,-999.25,2824293.75,0,-999.25,5619.5458984 2,6.65E+13,2824293.75,100000,3.047999859,-408.8292542
4468.5,4468.5,12.9921999,637.430481,2.236700058,69.0625,0.458099991,1.568799973,119.0999985,167.4137268,-999.25,2824293.75,0,-999.25,5724.1489258 2,6.66E+13,2824293.75,100000,3.047999859,-408.8388977
4469,4469,13.1171999,638.5272217,2.236500025,64.875,0.465900004,1.566100001,119.0999985,167.4187317,-999.25,2824293.75,0,-999.25,5723.6376953 2,6.66E+13,2824293.75,100000,3.047999859,-408.8485107
4469.5,4469.5,12.9921999,625.0153809,2.237799883,63.90620041,0.4463,1.600000024,117.9000015,167.4237366,-999.25,2824293.75,0,-999.25,5785.2534180 2,6.66E+13,2824293.75,100000,3.047999859,-408.8581848
4470,4470,13.21870041,607.3137817,2.234899998,64.4375,0.404599994,1.646600008,116.5999985,167.4287262,-999.25,2824293.75,0,-999.25,5842.1738281 2,6.66E+13,2824293.75,100000,3.047999859,-408.8678284
4470.5,4470.5,12.7421999,592.953186,2.232500076,63.0625,0.425500006,1.686499953,118.199997,167.4337311,-999.25,2824293.75,0,-999.25,5756.9033203 2,6.67E+13,2824293.75,100000,3.047999859,-408.8774719
4471,4471,12.6718998,580.9542236,2.227200031,59.21870041,0.427700013,1.721300006,119.8000031,167.438736,-999.25,2824293.75,0,-999.25,5666.5322266 2,6.67E+13,2824293.75,100000,3.047999859,-408.8871155
4471.5,4471.5,12.6718998,573.380188,2.236599922,53.03129959,0.425700009,1.743999958,120.8000031,167.4437408,-999.25,2824293.75,0,-999.25,5643.3413086 2,6.67E+13,2824293.75,100000,3.047999859,-408.896759
4472,4472,12.6718998,565.4326172,2.246099949,52.28129959,0.380199999,1.768599987,122.5,167.4487305,-999.25,2824293.75,0,-999.25,5588.6630859 2,6.67E+13,2824293.75,100000,3.047999859,-408.9064026
4472.5,4472.5,12.75,554.6364136,2.263600111,54.84370041,0.369700015,1.802999973,120.8000031,167.4537354,-999.25,2824293.75,0,-999.25,5711.4677734 2,6.68E+13,2824293.75,100000,3.047999859,-408.9160461
4473,4473,12.8046999,544.0117798,2.274800062,57.4375,0.370599985,1.838199973,119.5,167.4587402,-999.25,2824293.75,0,-999.25,5802.1674805 2,6.68E+13,2824293.75,100000,3.047999859,-408.9257202
4473.5,4473.5,12.75,541.1033936,2.29399991,59.0625,0.387400001,1.848099947,119.5999985,167.4637299,-999.25,2824293.75,0,-999.25,5846.2475586 2,6.68E+13,2824293.75,100000,3.047999859,-408.9353333
4474,4474,12.85159969,538.4121094,2.28489995,56.03129959,0.391400009,1.857300043,118.199997,167.4687347,-999.25,2824293.75,0,-999.25,5892.0258789 2,6.68E+13,2824293.75,100000,3.047999859,-408.9450073
4474.5,4474.5,13.3125,535.9473267,2.28550005,54.21870041,0.414299995,1.86590004,115.5,167.4737396,-999.25,2824293.75,0,-999.25,6031.3457031 2,6.69E+13,2824293.75,100000,3.047999859,-408.9546509
4475,4475,12.7031002,532.0911865,2.276200056,53.46879959,0.414700002,1.879400015,112.9000015,167.4787293,-999.25,2824293.75,0,-999.25,6145.1347656 2,6.69E+13,2824293.75,100000,3.047999859,-408.9642639
4475.5,4475.5,12.5468998,527.1865845,2.28579998,57.625,0.396499991,1.896900058,110.5999985,167.4837341,-999.25,2824293.75,0,-999.25,6299.3837891 2,6.69E+13,2824293.75,100000,3.047999859,-408.973938
4476,4476,13.21870041,519.8557739,2.273200035,62.6875,0.374000013,1.923599958,111.5999985,167.488739,-999.25,2824293.75,0,-999.25,6208.5244141 2,6.70E+13,2824293.75,100000,3.047999859,-408.9835815
4476.5,4476.5,13.8906002,516.6030884,2.264300108,65.25,0.375099987,1.935700059,110.699997,167.4937286,-999.25,2824293.75,0,-999.25,6234.4956055 2,6.70E+13,2824293.75,100000,3.047999859,-408.9932251
4477,4477,12.5625,517.8823853,2.26760006,67.1875,0.391900003,1.930899978,107.3000031,167.4987335,-999.25,2824293.75,0,-999.25,6441.4208984 2,6.70E+13,2824293.75,100000,3.047999859,-409.0028687
4477.5,4477.5,12.53909969,515.8436279,2.267499924,66,0.385600001,1.938599944,108.5999985,167.5037384,-999.25,2824293.75,0,-999.25,6364.0332031 2,6.70E+13,2824293.75,100000,3.047999859,-409.0125122
4478,4478,12.5625,509.6018982,2.253400087,61.71870041,0.363999993,1.962299943,107.8000031,167.508728,-999.25,2824293.75,0,-999.25,6371.3945312 2,6.71E+13,2824293.75,100000,3.047999859,-409.0221558
4478.5,4478.5,12.5468998,500.0093079,2.249200106,54.53120041,0.384000003,2,106.4000015,167.5137329,-999.25,2824293.75,0,-999.25,6443.1967773 2,6.71E+13,2824293.75,100000,3.047999859,-409.0317993
4479,4479,12.46090031,494.6480103,2.259500027,52.59379959,0.388700008,2.021600008,107.8000031,167.5187378,-999.25,2824293.75,0,-999.25,6388.6420898 2,6.71E+13,2824293.75,100000,3.047999859,-409.0414734
4479.5,4479.5,12.27340031,496.0134888,2.285700083,50,0.412699997,2.01609993,106.9000015,167.5237274,-999.25,2824293.75,0,-999.25,6517.1318359 2,6.71E+13,2824293.75,100000,3.047999859,-409.0510864
4480,4480,12.27340031,504.3853149,2.331799984,50,0.401499987,1.982599974,107.4000015,167.5287323,-999.25,2824293.75,0,-999.25,6617.6225586 2,6.72E+13,2824293.75,100000,3.047999859,-409.0607605
4480.5,4480.5,12.27340031,518.2095947,2.353499889,49.25,0.370299995,1.929700017,107.9000015,167.5337372,-999.25,2824293.75,0,-999.25,6648.2553711 2,6.72E+13,2824293.75,100000,3.047999859,-409.0704041
4481,4481,12.3828001,542.3278809,2.354099989,50.25,0.354600012,1.843899965,112.5,167.5387268,-999.25,2824293.75,0,-999.25,6378.0419922 2,6.72E+13,2824293.75,100000,3.047999859,-409.0800171
4481.5,4481.5,12.39840031,582.0524902,2.358700037,51,0.340600014,1.718099952,112.0999985,167.5437317,-999.25,2824293.75,0,-999.25,6413.3076172 2,6.73E+13,2824293.75,100000,3.047999859,-409.0896912
4482,4482,12.39840031,635.3568726,2.391000032,48.90620041,0.366100013,1.573899984,113.199997,167.5487366,-999.25,2824293.75,0,-999.25,6437.9575195 2,6.73E+13,2824293.75,100000,3.047999859,-409.0993347
4482.5,4482.5,12.52340031,697.4066162,2.382499933,43.75,0.376100004,1.433899999,114.8000031,167.5537262,-999.25,2824293.75,0,-999.25,6325.6616211 2,6.73E+13,2824293.75,100000,3.047999859,-409.1089783
4483,4483,12.6718998,754.770813,2.334700108,38.375,0.375400007,1.324900031,115.0999985,167.5587311,-999.25,2824293.75,0,-999.25,6182.5947266 2,6.73E+13,2824293.75,100000,3.047999859,-409.1186218
4483.5,4483.5,12.6718998,807.5667725,2.293400049,32.5625,0.367900014,1.238299966,116.0999985,167.563736,-999.25,2824293.75,0,-999.25,6020.9160156 2,6.74E+13,2824293.75,100000,3.047999859,-409.1282654
4484,4484,12.46870041,852.7158203,2.2572999,28.8593998,0.34889999,1.172700048,116.5999985,167.5687408,-999.25,2824293.75,0,-999.25,5900.7290039 2,6.74E+13,2824293.75,100000,3.047999859,-409.1379089
4484.5,4484.5,12.22659969,894.1779175,2.197700024,25.1406002,0.331200004,1.118299961,116,167.5737305,-999.25,2824293.75,0,-999.25,5774.6459961 2,6.74E+13,2824293.75,100000,3.047999859,-409.1475525
4485,4485,12.1328001,926.8433228,2.143699884,25.1406002,0.304899991,1.07889998,116.199997,167.5787354,-999.25,2824293.75,0,-999.25,5623.0620117 2,6.74E+13,2824293.75,100000,3.047999859,-409.1572266
4485.5,4485.5,12.1328001,946.1234741,2.142699957,25.2656002,0.285100013,1.056900024,115,167.5837402,-999.25,2824293.75,0,-999.25,5679.0864258 2,6.75E+13,2824293.75,100000,3.047999859,-409.1668396
4486,4486,12.1328001,957.8325806,2.15170002,29.3125,0.289000005,1.04400003,114.0999985,167.5887299,-999.25,2824293.75,0,-999.25,5747.9238281 2,6.75E+13,2824293.75,100000,3.047999859,-409.1765137
4486.5,4486.5,12.1328001,956.4337158,2.171700001,29.1718998,0.289200008,1.045600057,114.8000031,167.5937347,-999.25,2824293.75,0,-999.25,5765.9765625 2,6.75E+13,2824293.75,100000,3.047999859,-409.1861572
4487,4487,12.1718998,944.4451294,2.199300051,32.25,0.287900001,1.058799982,117,167.5987396,-999.25,2824293.75,0,-999.25,5729.4584961 2,6.75E+13,2824293.75,100000,3.047999859,-409.1957703
4487.5,4487.5,12.1328001,931.7664795,2.21600008,30.4218998,0.286799997,1.073199987,119.199997,167.6037293,-999.25,2824293.75,0,-999.25,5666.4160156 2,6.76E+13,2824293.75,100000,3.047999859,-409.2054443
4488,4488,12.1328001,920.4777222,2.218400002,32.34379959,0.300199986,1.086400032,120.0999985,167.6087341,-999.25,2824293.75,0,-999.25,5630.0439453 2,6.76E+13,2824293.75,100000,3.047999859,-409.2150879
4488.5,4488.5,12.1328001,909.3762817,2.187400103,35.03129959,0.295700014,1.099699974,120.3000031,167.613739,-999.25,2824293.75,0,-999.25,5542.1411133 2,6.76E+13,2824293.75,100000,3.047999859,-409.2247314
4489,4489,12.1328001,901.0272827,2.168299913,37.09379959,0.291099995,1.109799981,119.4000015,167.6187286,-999.25,2824293.75,0,-999.25,5535.1572266 2,6.77E+13,2824293.75,100000,3.047999859,-409.234375
4489.5,4489.5,12.1328001,887.9816895,2.15260005,40.0625,0.274599999,1.126099944,119.199997,167.6237335,-999.25,2824293.75,0,-999.25,5504.2993164 2,6.77E+13,2824293.75,100000,3.047999859,-409.2440186
4490,4490,12.1328001,863.1859131,2.152199984,40.625,0.297800005,1.158499956,118.5,167.6287384,-999.25,2824293.75,0,-999.25,5535.7851562 2,6.77E+13,2824293.75,100000,3.047999859,-409.2536621
4490.5,4490.5,12.1328001,832.3369751,2.15350008,42.875,0.309500009,1.201400042,118.4000015,167.633728,-999.25,2824293.75,0,-999.25,5543.8076172 2,6.77E+13,2824293.75,100000,3.047999859,-409.2633057
4491,4491,12.1328001,797.0042725,2.1802001,42.59379959,0.335900009,1.254699945,118.3000031,167.6387329,-999.25,2824293.75,0,-999.25,5617.2871094 2,6.78E+13,2824293.75,100000,3.047999859,-409.2729797
4491.5,4491.5,12.1328001,760.4932861,2.198199987,42.3125,0.3468,1.314900041,118.699997,167.6437378,-999.25,2824293.75,0,-999.25,5644.5776367 2,6.78E+13,2824293.75,100000,3.047999859,-409.2825928
4492,4492,12.1328001,736.6522827,2.196399927,42.59379959,0.344399989,1.357499957,117.5999985,167.6487274,-999.25,2824293.75,0,-999.25,5692.7099609 2,6.78E+13,2824293.75,100000,3.047999859,-409.2922363
4492.5,4492.5,12.1328001,725.3623047,2.188600063,44.34370041,0.341199994,1.378600001,119.8000031,167.6537323,-999.25,2824293.75,0,-999.25,5568.3247070 2,6.78E+13,2824293.75,100000,3.047999859,-409.3019104
4493,4493,12.1796999,719.4407959,2.190700054,45.03129959,0.318899989,1.389999986,117,167.6587372,-999.25,2824293.75,0,-999.25,5707.0541992 2,6.79E+13,2824293.75,100000,3.047999859,-409.3115234
4493.5,4493.5,12.3593998,714.1090088,2.196799994,44.90629959,0.301800013,1.400300026,116.5999985,167.6637268,-999.25,2824293.75,0,-999.25,5742.5786133 2,6.79E+13,2824293.75,100000,3.047999859,-409.3211975
4494,4494,12.39840031,708.1143799,2.235199928,43.3125,0.31310001,1.412199974,115.5,167.6687317,-999.25,2824293.75,0,-999.25,5898.6059570 2,6.79E+13,2824293.75,100000,3.047999859,-409.3308411
4494.5,4494.5,12.3906002,703.6348267,2.259599924,43.375,0.329600006,1.421200037,113.8000031,167.6737366,-999.25,2824293.75,0,-999.25,6052.0742188 2,6.79E+13,2824293.75,100000,3.047999859,-409.3404846
4495,4495,12.27340031,703.4368897,2.254300118,43.4375,0.355399996,1.421599984,111.5999985,167.6787262,-999.25,2824293.75,0,-999.25,6156.9052734 2,6.80E+13,2824293.75,100000,3.047999859,-409.3501282
4495.5,4495.5,12.27340031,705.5300293,2.246999979,41.375,0.35800001,1.417400003,108.8000031,167.6837311,-999.25,2824293.75,0,-999.25,6294.9038086 2,6.80E+13,2824293.75,100000,3.047999859,-409.3597717
4496,4496,12.27340031,709.5026245,2.259500027,38.84379959,0.358999997,1.409399986,107,167.688736,-999.25,2824293.75,0,-999.25,6436.4077148 2,6.80E+13,2824293.75,100000,3.047999859,-409.3694153
4496.5,4496.5,12.2343998,711.8098755,2.260699987,35.53129959,0.341699988,1.404899955,104.4000015,167.6937408,-999.25,2824293.75,0,-999.25,6600.2045898 2,6.81E+13,2824293.75,100000,3.047999859,-409.3790588
4497,4497,12.1328001,713.5966187,2.232500076,36.15629959,0.298000008,1.40139997,98.90000153,167.6987305,-999.25,2824293.75,0,-999.25,6880.3432617 2,6.81E+13,2824293.75,100000,3.047999859,-409.3887329
4497.5,4497.5,12.1328001,714.3024292,2.197999954,37.34379959,0.281300008,1.399999976,97.90000153,167.7037354,-999.25,2824293.75,0,-999.25,6843.2109375 2,6.81E+13,2824293.75,100000,3.047999859,-409.3983459
4498,4498,12.1328001,714.6000977,2.183300018,34.96870041,0.272199988,1.399399996,100.3000031,167.7087402,-999.25,2824293.75,0,-999.25,6634.7939453 2,6.81E+13,2824293.75,100000,3.047999859,-409.4079895
4498.5,4498.5,12.1328001,715.8969727,2.182199955,34.96870041,0.294400007,1.396800041,102.3000031,167.7137299,-999.25,2824293.75,0,-999.25,6501.8037109 2,6.82E+13,2824293.75,100000,3.047999859,-409.4176636
4499,4499,12.1328001,714.8615723,2.204699993,33.75,0.291599989,1.398900032,104.8000031,167.7187347,-999.25,2824293.75,0,-999.25,6412.1420898 2,6.82E+13,2824293.75,100000,3.047999859,-409.4272766
4499.5,4499.5,12.1328001,709.3444824,2.224499941,37.15620041,0.294200003,1.409800053,104.5,167.7237396,-999.25,2824293.75,0,-999.25,6488.3017578 2,6.82E+13,2824293.75,100000,3.047999859,-409.4369507
4500,4500,12.1796999,701.0750732,2.22939992,36.25,0.294499993,1.426399946,108.8000031,167.7287293,-999.25,2824293.75,0,-999.25,6245.5981445 2,6.82E+13,2824293.75,100000,3.047999859,-409.4465942
4500.5,4500.5,12.21090031,692.8109131,2.220900059,38.75,0.28459999,1.443400025,115.699997,167.7337341,-999.25,2824293.75,0,-999.25,5850.7377930 2,6.83E+13,2824293.75,100000,3.047999859,-409.4562378
4501,4501,12.1953001,679.2816773,2.214299917,44.4375,0.293799996,1.47210002,122.4000015,167.738739,-999.25,2824293.75,0,-999.25,5514.0410156 2,6.83E+13,2824293.75,100000,3.047999859,-409.4658813
4501.5,4501.5,12.3671999,667.2197876,2.212599993,51.59379959,0.296999991,1.498800039,126.8000031,167.7437286,-999.25,2824293.75,0,-999.25,5318.6162109 2,6.83E+13,2824293.75,100000,3.047999859,-409.4755249
4502,4502,12.6875,661.2473145,2.221400023,57.71879959,0.362599999,1.512300015,124.199997,167.7487335,-999.25,2824293.75,0,-999.25,5451.5512695 2,6.84E+13,2824293.75,100000,3.047999859,-409.4851685
4502.5,4502.5,12.90620041,663.571228,2.2348001,58.3125,0.412999988,1.50699997,126.8000031,167.7537384,-999.25,2824293.75,0,-999.25,5371.9799805 2,6.84E+13,2824293.75,100000,3.047999859,-409.494812
4503,4503,12.9375,663.8068848,2.237999916,59.65620041,0.461299986,1.506500006,127.4000015,167.758728,-999.25,2824293.75,0,-999.25,5354.3359375 2,6.84E+13,2824293.75,100000,3.047999859,-409.5044861
4503.5,4503.5,12.9453001,656.729187,2.226799965,60.84379959,0.469799995,1.522699952,131.8000031,167.7637329,-999.25,2824293.75,0,-999.25,5149.6865234 2,6.84E+13,2824293.75,100000,3.047999859,-409.5140991
4504,4504,12.78909969,648.0336914,2.217700005,64.875,0.486499995,1.543099999,133.3000031,167.7687378,-999.25,2824293.75,0,-999.25,5070.9301758 2,6.85E+13,2824293.75,100000,3.047999859,-409.5237427
4504.5,4504.5,12.6328001,640.4365845,2.214799881,68.8125,0.506299973,1.561400056,136.5,167.7737274,-999.25,2824293.75,0,-999.25,4945.5751953 2,6.85E+13,2824293.75,100000,3.047999859,-409.5334167
4505,4505,13.4531002,634.6088867,2.216300011,67.9375,0.489399999,1.575799942,135.199997,167.7787323,-999.25,2824293.75,0,-999.25,4996.5112305 2,6.85E+13,2824293.75,100000,3.047999859,-409.5430298
4505.5,4505.5,14.2421999,637.4135132,2.229799986,65.5625,0.479600012,1.568799973,131.8999939,167.7837372,-999.25,2824293.75,0,-999.25,5152.7148438 2,6.85E+13,2824293.75,100000,3.047999859,-409.5527039
4506,4506,12.7968998,641.270874,2.237299919,61.625,0.480399996,1.559399962,133.699997,167.7887268,-999.25,2824293.75,0,-999.25,5100.4414062 2,6.86E+13,2824293.75,100000,3.047999859,-409.5623474
4506.5,4506.5,12.5625,635.4995117,2.240499973,61,0.492599994,1.573600054,130.8999939,167.7937317,-999.25,2824293.75,0,-999.25,5216.9936523 2,6.86E+13,2824293.75,100000,3.047999859,-409.5719604
4507,4507,12.5625,628.716919,2.236399889,60.84379959,0.486600012,1.590499997,125.0999985,167.7987366,-999.25,2824293.75,0,-999.25,5448.8784180 2,6.86E+13,2824293.75,100000,3.047999859,-409.5816345
4507.5,4507.5,12.53909969,622.5374756,2.228399992,62.28129959,0.46540001,1.606299996,120.5,167.8037262,-999.25,2824293.75,0,-999.25,5636.6499023 2,6.86E+13,2824293.75,100000,3.047999859,-409.5912781
4508,4508,12.5546999,615.9121704,2.202199936,66,0.446099997,1.623600006,112.4000015,167.8087311,-999.25,2824293.75,0,-999.25,5971.8017578 2,6.87E+13,2824293.75,100000,3.047999859,-409.6009216
4508.5,4508.5,12.71090031,616.765686,2.193599939,68.6875,0.436100006,1.621399999,109.5,167.813736,-999.25,2824293.75,0,-999.25,6106.0200195 2,6.87E+13,2824293.75,100000,3.047999859,-409.6105652
4509,4509,12.75,621.027771,2.198600054,68.1875,0.436199993,1.610200048,111.4000015,167.8187408,-999.25,2824293.75,0,-999.25,6015.5590820 2,6.87E+13,2824293.75,100000,3.047999859,-409.6202087
4509.5,4509.5,12.8046999,624.3300781,2.23939991,62.40629959,0.426299989,1.601699948,115.5999985,167.8237305,-999.25,2824293.75,0,-999.25,5904.5771484 2,6.88E+13,2824293.75,100000,3.047999859,-409.6298523
4510,4510,12.71090031,631.6964722,2.250999928,62.84379959,0.442900002,1.582999945,119.8000031,167.8287354,-999.25,2824293.75,0,-999.25,5727.0849609 2,6.88E+13,2824293.75,100000,3.047999859,-409.6394958
4510.5,4510.5,12.6718998,642.1594238,2.233500004,63.03129959,0.438600004,1.557199955,121.9000015,167.8337402,-999.25,2824293.75,0,-999.25,5584.6660156 2,6.88E+13,2824293.75,100000,3.047999859,-409.6491394
